date,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune
2000-03-05,0.9919454428045941,0.002654192401302414,0.6244918019042819,1.489821954735419,2.190637458999187,5.573015915720963,9.655513964858427,20.814784762612092,30.8801762030127
2000-03-06,0.9922001656542608,0.002627044064006026,0.626327839708931,1.4943487015230184,2.1957913175329966,5.585126729345313,9.669544768610455,20.807365047323085,30.869321042027376
2000-03-07,0.9924558272058136,0.0025993338446919714,0.6298150735268571,1.4988402944655221,2.200930613874194,5.597089611469319,9.683431330232924,20.79969393247736,30.858243539885006
2000-03-08,0.9927123363639571,0.002572277369698654,0.63481416169652,1.5032966859105859,2.2060548287990773,5.608902382137147,9.697170110263272,20.79177379881842,30.84694716983444
2000-03-09,0.9929696679691806,0.0025467299474963125,0.6411837580471347,1.507717883236397,2.2111634992766374,5.6205629560915416,9.710757668518895,20.783607172693745,30.83543553598399
2000-03-10,0.9932278667115817,0.0025232151360829016,0.6487842028179436,1.5121039455735896,2.2162562318059926,5.632069361714725,9.724190685999224,20.77519671693945,30.823712358771935
2000-03-11,0.9934870454147589,0.002502037296231729,0.6574804682747961,1.516454975192057,2.2213327112930057,5.643419755968235,9.737465983653747,20.766545214202115,30.811781453568827
2000-03-12,0.9937473774648273,0.002483444992071031,0.6671443514615307,1.5207711041934517,2.2263927040414337,5.654612433133749,9.75058053547871,20.757655543939567,30.799646704245884
2000-03-13,0.9940090840600471,0.0024677950177068478,0.6776559678550754,1.5250524777960108,2.2314360544254432,5.665645826204096,9.76353147437706,20.748530655232685,30.787312034214505
2000-03-14,0.9942724173918814,0.002455666958463261,0.6889046379164976,1.5292992356141548,2.2364626755628927,5.676518500740574,9.77631609021786,20.739173537743813,30.77478137741885
2000-03-15,0.9945376408479131,0.002447890626344343,0.7007892760266342,1.5335114921172017,2.241472534575403,5.687229141514176,9.788931820113778,20.729587192953364,30.762058651423814
2000-03-16,0.9948050072531078,0.0024454667930331334,0.7132183932609245,1.5376893173525241,2.246465633029403,5.697776532403837,9.801376231139646,20.71977460772822,30.74914773461361
2000-03-17,0.995074736487848,0.002449384713983691,0.7261098175264543,1.5418327193554962,2.25144198341568,5.708159530357231,9.813646996038937,20.709738732608187,30.736052449765943
2000-03-18,0.9953469945772239,0.002460369723939607,0.7393902212074948,1.5459416302674611,2.2564015833589166,5.718377035158391,9.825741863403403,20.69948246760627,30.722776556451503
2000-03-19,0.9956218770420617,0.0024786245155220443,0.7529945305151204,1.5500158984596468,2.261344390398076,5.728427958132157,9.837658625298419,20.68900865807703,30.70932375411532
2000-03-20,0.9958993992323665,0.002503642076528265,0.7668652739970718,1.5540552883587155,2.2662703008979626,5.7383111939730025,9.849395086604725,20.67832010180931,30.6956976959935
2000-03-21,0.9961794951905724,0.0025341519396169317,0.7809519115709154,1.5580594881467713,2.2711791362654528,5.748025599780466,9.860949040549562,20.66741956618356,30.681902011655694
2000-03-22,0.9964620246524165,0.0025682171385741606,0.7952101713879157,1.562028123647834,2.2760706380607925,5.757569983851628,9.872318253600891,20.656309811946983,30.667940333982042
2000-03-23,0.9967467859135146,0.0026034493129843263,0.8096014109062059,1.5659607753466889,2.2809444714312064,5.76694310438017,9.88350046054004,20.644993618938294,30.65381632571359
2000-03-24,0.9970335312669532,0.002637279939500956,0.8240920111346947,1.569856995187802,2.2858002344763655,5.776143675964854,9.894493368117939,20.633473809424036,30.639533701608936
2000-03-25,0.9973219818434373,0.002667227655647935,0.8386528086336391,1.5737163205580045,2.290637470343931,5.785170380582102,9.905294664169691,20.621753266270073,30.62509624415915
2000-03-26,0.9976118396856992,0.0026911248443485156,0.8532585675170076,1.57753828418292,2.295455679139626,5.794021879675744,9.915902028785426,20.609834945152457,30.61050781285706
2000-03-27,0.9979027961947878,0.0027072908370064123,0.8678874923711578,1.581322419971561,2.3002543277260834,5.802696824921513,9.926313144859305,20.597721881641586,30.595772348476615
2000-03-28,0.9981945371934449,0.002714651102383964,0.8825207820026206,1.5850682657328798,2.305032856637975,5.811193866453875,9.936525706507908,20.58541719488814,30.58089387443818
2000-03-29,0.9984867455425445,0.0027128031480517616,0.8971422230076387,1.5887753640902966,2.309790684282223,5.8195116584395805,9.946537424974311,20.572924089841383,30.565876497273976
2000-03-30,0.9987791025595723,0.002702029876592496,0.911737821344049,1.592443262978335,2.3145272092053033,5.827648862657059,9.956346032479722,20.56024585970268,30.55072440778121
2000-03-31,0.9990712895902983,0.002683264473957903,0.9262954694754046,1.5960715170153907,2.319241811580453,5.835604151241738,9.965949285065273,20.54738588990568,30.535441883901456
2000-04-01,0.9993629911129994,0.0026580133042517153,0.9408046462589069,1.5996596909192278,2.323933855336592,5.843376210117797,9.975344965905187,20.53434766441131,30.52003329575747
2000-04-02,0.9996539007112647,0.002628239207151877,0.955256146432627,1.6032073659249384,2.3286026925748864,5.8509637449152505,9.984530890936748,20.521134774423647,30.504503112512463
2000-04-03,0.9999437309514619,0.0025962001246338288,0.9696418360826552,1.6067141496881185,2.3332476719471273,5.858365491208495,9.993504918794082,20.50775092862499,30.48885590968084
2000-04-04,1.0002322274006985,0.0025642386224919247,0.9839544296575515,1.6101796892280704,2.3378681522037876,5.865580230385768,10.002264966616163,20.494199962708457,30.473096374311357
2000-04-05,1.0005191856398583,0.0025345350253096074,0.9981872830367776,1.6136036851363236,2.342463520898947,5.8726068110871195,10.010809031996896,20.480485844751726,30.457229304553117
2000-04-06,1.0008044685028925,0.002508864456381351,1.0123341963191899,1.6169859039877172,2.347033216389412,5.8794441740755765,10.019135219233554,20.466612672547324,30.441259600200762
2000-04-07,1.001088019632616,0.0024884171137502594,1.0263892200214169,1.6203261853448028,2.351576749424956,5.886091376348751,10.027241765791127,20.452584660035757,30.42519224237999
2000-04-08,1.001369869538077,0.0024737341743946966,1.0403464596533996,1.623624440485547,2.356093719731595,5.892547609307547,10.035127063623442,20.43840611249308,30.409032263329077
2000-04-09,1.001650131911212,0.002464777113744155,1.0541998759234348,1.6268806419496995,2.3605838236954795,5.8988122066079045,10.04278967052681,20.42408139324614,30.392784710200466
2000-04-10,1.0019289904433843,0.002461104132305379,1.0679430802344496,1.6300948054097435,2.3650468514131964,5.904884639764603,10.050228309010423,20.4096148870488,30.37645460859027
2000-04-11,1.0022066786671076,0.0024620952549865,1.0815691266476288,1.6332669671484086,2.369482674026544,5.910764502575053,10.057441853236355,20.395010965804023,30.36004693130853
2000-04-12,1.0024834564588392,0.002467160399905158,1.0950703015843206,1.6363971608511756,2.3738912242064534,5.916451487642709,10.064429307019022,20.38027396100849,30.343566576013544
2000-04-13,1.0027595865456809,0.002475878685886852,1.1084379115051541,1.6394853965914986,2.378272473218786,5.921945358953072,10.07118977680626,20.365408145062986,30.327018352889404
2000-04-14,1.0030353132291288,0.0024880412688141665,1.121662067484099,1.6425316435444022,2.3826264073977734,5.927245923816598,10.077722443105488,20.350417721644234,30.310406981719524
2000-04-15,1.0033108444332952,0.0025035953189695734,1.134731464760247,1.6455358169248593,2.386953005856348,5.932353006409165,10.084026532798426,20.33530682433777,30.293737096961504
2000-04-16,1.0035863376303267,0.0025225103827782682,1.1476331552443269,1.648497769250277,2.3912522205947715,5.937266424390589,10.090101294027534,20.320079522514444,30.277013259392923
2000-04-17,1.0038618901135512,0.002544608361245706,1.1603523112982645,1.6514172860374983,2.3955239599905727,5.94198596982978,10.095945975065225,20.304739833386666,30.260239972915382
2000-04-18,1.004137534046558,0.0025694090973996664,1.172871979471986,1.6542940860031088,2.3997680766360077,5.946511395552123,10.101559808467204,20.28929173886669,30.243421704821504
2000-04-19,1.0044132363927698,0.002596038204315666,1.1851728231193188,1.657127825497517,2.403984360242758,5.950842407644418,10.106942001443187,20.273739205327413,30.226562907407192
2000-04-20,1.004688903232665,0.0026232218310483545,1.1972328530992313,1.6599181063575659,2.4081725357409707,5.954978664112658,10.112091732629418,20.258086203993592,30.20966803863018
2000-04-21,1.0049643873636094,0.002649364570287795,1.2090271464298208,1.6626644858858117,2.4123322659575903,5.958919778827788,10.117008154541768,20.242336729755724,30.192741579804608
2000-04-22,1.005239497678875,0.00267268627163239,1.220527554031205,1.665366487445375,2.416463157626854,5.962665329207598,10.121690400228955,20.22649481671882,30.17578804902554
2000-04-23,1.0055140087350822,0.002691388918861583,1.2317024006736,1.6680236102426327,2.4205647691302725,5.966214865745517,10.126137592229853,20.21056454961253,30.158812009924944
2000-04-24,1.0057876691330274,0.0027038313943554566,1.242516182985116,1.670635337216064,2.424636618331779,5.969567921550731,10.13034885192498,20.194550071111212,30.141818076276156
2000-04-25,1.0060602078198215,0.002708697124006746,1.2529292749128962,1.6732011404992568,2.428678189175032,5.972724020498019,10.134323307761337,20.178455585956957,30.124810913700976
2000-04-26,1.0063313380922707,0.0027051414733419666,1.2628976543788837,1.6757204845839018,2.432688936308452,5.97568268332589,10.138060101556444,20.16228536334061,30.107795240107897
2000-04-27,1.0066007597539448,0.002692905735211872,1.2723726699317792,1.6781928278894709,2.436668287730287,5.978443431854641,10.141558392940674,20.146043739118408,30.090775826400623
2000-04-28,1.0068681603600205,0.0026723883499010334,1.2813008718447838,1.6806176237978652,2.440615646075018,5.981005792170871,10.144817362714837,20.129735119155843,30.073757498535524
2000-04-29,1.007133216746823,0.0026446704995491295,1.2896239382652477,1.6829943223574368,2.444530389588712,5.983369298048708,10.147836216370619,20.11336398461426,30.056745141420667
2000-04-30,1.0073955982609013,0.0026114942882026165,1.2972787335573948,1.6853223739874998,2.448411874201928,5.985533496202597,10.150614189386193,20.096934899475738,30.039743704546137
2000-05-01,1.0076549733924172,0.0025751825804686593,1.3041975423742773,1.687601236692568,2.452259438578875,5.9874979553271395,10.153150556312509,20.080452519859232,30.022758208407915
2000-05-02,1.007911021601442,0.0025384783501522746,1.3103085280056472,1.6898303882013401,2.456072414417304,5.9892622809977745,10.155444645840399,20.063921603356164,30.00579374945024
2000-05-03,1.0081634513506672,0.002504285606303803,1.315536465234486,1.6920093434778511,2.459850143911533,5.990826137654899,10.157495863243117,20.04734701475954,29.988855499641797
2000-05-04,1.0084120232767877,0.0024753244502654344,1.319803794168314,1.6941376759338704,2.4635920044760358,5.99218927652721,10.159303719224459,20.03073372311147,29.971948695979247
2000-05-05,1.0086565745115983,0.0024537596993552415,1.3230320306011267,1.6962150380401715,2.4672974376830275,5.9933515649442635,10.16086786069443,20.014086785421416,29.95507861650867
2000-05-06,1.0088970379068736,0.002440897238763846,1.325143549442261,1.698241175388745,2.4709659762585807,5.994313009757253,10.162188096060074,19.99741131556114,29.93825054327181
2000-05-07,1.0091334499819211,0.0024370397089928343,1.3260637301587264,1.7002159289979968,2.474597261848353,5.995073767504382,10.163264407322103,19.98071244187779,29.921469717576752
2000-05-08,1.0093659443514216,0.0024415459078235917,1.3257234169423189,1.7021392239508821,2.478191048269804,5.9956341372651645,10.164096944473012,19.963995261552995,29.904741296569217
2000-05-09,1.0095947319769256,0.0024530710250590605,1.324061602303023,1.7040110468471756,2.4817471894309056,5.99599453749773,10.164686003126839,19.94726480115681,29.88807032010289
2000-05-10,1.009820073483761,0.002469907778993841,1.321028194249726,1.705831417788898,2.4852656157651523,5.99615547283078,10.165031991221172,19.9305259903924,29.871461693275396
2000-05-11,1.0100422501134394,0.0024903276701113953,1.3165866811399993,1.7076003631785612,2.4887463055806474,5.996117498527334,10.165135392635626,19.91378365120751,29.85492018478317
2000-05-12,1.0102615384324454,0.0025128395271263376,1.310716475314137,1.709317893666047,2.492189257286165,5.99588118882458,10.164996734216706,19.89704249997011,29.8384504372107
2000-05-13,1.01047819108685,0.002536323312816179,1.3034147086568877,1.7109839886827918,2.495594466020103,5.995447112153175,10.164616559512059,19.88030715825404,29.8220569840644
2000-05-14,1.010692423482827,0.0025600388147259258,1.2946972791444273,1.7125985868355145,2.498961905612747,5.9948158134356575,10.163995409629408,19.86358216808543,29.805744269382707
2000-05-15,1.0109044052271525,0.0025835374625840413,1.2845990089130712,1.7141615806941994,2.502291515341086,5.993987802369002,10.163133810238453,19.846872008971093,29.78951666753966
2000-05-16,1.0111142552232584,0.0026065190884125046,1.273172863847547,1.7156728147727387,2.5055831906579,5.992963546550216,10.162032263620425,19.830181115287274,29.773378502118046
2000-05-17,1.0113220396973708,0.0026286776668370156,1.2604882866078664,1.7171320859566341,2.508836777302688,5.991743468633603,10.160691244970074,19.813513893168412,29.757334063205658
2000-05-18,1.0115277726210927,0.0026495737593574924,1.2466287901683226,1.7185391458443522,2.5120520683459393,5.990327946859312,10.15911120229235,19.79687473620678,29.741387622605004
2000-05-19,1.0117314180277996,0.0026685583866947298,1.231689029854162,1.719893704517527,2.515228803712456,5.988717318294935,10.157292559226292,19.780268039436827,29.72554344661163
2000-05-20,1.011932893771584,0.002684757506131672,1.2157716073892544,1.721195435322889,2.5183666717432227,5.986911884169219,10.155235720154991,19.76369821125629,29.709805806186264
2000-05-21,1.0121320763323447,0.0026971141378062252,1.1989838581196348,1.7224439803068197,2.5214653123984303,5.9849119167161655,10.152941076994138,19.747169683006554,29.694178984408907
2000-05-22,1.012328806156649,0.002704479458358717,1.1814348380685966,1.7236389558306875,2.524524321589844,5.982717666817095,10.15040901691766,19.730686915991168,29.67866728119298
2000-05-23,1.0125228927780676,0.002705742093369705,1.1632326721419584,1.7247799576722995,2.5275432558432733,5.980329371509267,10.14763993005564,19.71425440602001,29.66327501559224
2000-05-24,1.0127141188883135,0.002699981679749476,1.1444823617980908,1.72586656488647,2.530521636323326,5.97774726046947,10.144634216237117,19.69787668616797,29.648006526603908
2000-05-25,1.0129022428962493,0.002686628151307383,1.125284091245989,1.7268983420837634,2.533458951530135,5.974971561113905,10.141392290389557,19.68155832895593,29.632866173736048
2000-05-26,1.0130870001818586,0.002665606780630541,1.1057320231379522,1.7278748404278088,2.536354658644669,5.97200250275569,10.137914587023563,19.665303949181137,29.617858338417715
2000-05-27,1.0132681038285698,0.0026374537163710624,1.0859135408053437,1.728795598165549,2.539208184159128,5.9688403208721486,10.13420156486184,19.64911820814695,29.602987426709518
2000-05-28,1.0134452459258299,0.0026033924782413887,1.0659088741151441,1.7296601417578923,2.5420189248338954,5.965485262813508,10.130253712964295,19.633005819463598,29.588257873137973
2000-05-29,1.0136181008434122,0.002565358775011323,1.0457910380509565,1.7304679889541492,2.5447862503988077,5.9619375965352805,10.12607155995666,19.61697155606801,29.573674144907816
2000-05-30,1.0137863324773553,0.0025259466477689577,1.0256260144292422,1.7312186557123932,2.5475095101102867,5.958197624345867,10.121655688373663,19.601020257213335,29.559240744784475
2000-05-31,1.0139496079411505,0.0024882367623078818,1.0054731144547226,1.7319116692767023,2.5501880459656983,5.954265703611409,10.117006756051765,19.585156832432894,29.5449622092886
2000-06-01,1.0141076194044456,0.0024554799147397536,0.9853854694189366,1.732546588906455,2.5528212149005944,5.9501422746969945,10.112125524783801,19.569386257412344,29.530843097303038
2000-06-02,1.014260112932352,0.0024306561815536226,0.9654106055110409,1.7331230329783018,2.5554084195821485,5.945827892724828,10.107012892665336,19.55371355613273,29.51688796461394
2000-06-03,1.0144069189708365,0.002415995961192153,0.9455910649472726,1.7336407072167515,2.5579491429114154,5.94132325545774,10.101669922228947,19.53814376641129,29.503101323666122
2000-06-04,1.0145479759500162,0.002412594849292246,0.9259650403214525,1.7340994259583074,2.5604429774227375,5.9366292176825395,10.09609785455163,19.522681891967192,29.48948759405103
2000-06-05,1.014683338878278,0.0024202461489454524,0.9065669945916164,1.7344991189585204,2.5628896403076364,5.931746785113762,10.090298102297751,19.50733285056302,29.47605105468531
2000-06-06,1.0148131693749805,0.0024375478045504835,0.8874282471885877,1.7348398207455078,2.565288968913914,5.926677087531835,10.084272221542335,19.492101430689175,29.46279580966448
2000-06-07,1.0149377101489128,0.0024622456329538747,0.868577516779957,1.7351216457311252,2.5676408984037633,5.921421338174109,10.078021869669083,19.47699226653364,29.449725775248737
2000-06-08,1.0150572518721692,0.0024916981461879225,0.8500414205244163,1.7353447568033369,2.5699454290513173,5.915980790277672,10.071548760538635,19.46200983404804,29.436844687794142
2000-06-09,1.0151721012386765,0.002523325018132739,0.8318449352852355,1.7355093356873321,2.5722025924342304,5.910356700367943,10.064854626715857,19.44715846382367,29.42415612600078
2000-06-10,1.0152825560133683,0.002554934845713452,0.8140118272549134,1.735615560364476,2.5744124233222365,5.904550302991112,10.05794119350099,19.432442362882416,29.411663538686643
2000-06-11,1.015388888571094,0.0025848910090072504,0.7965650542744283,1.7356635907072948,2.5765749397378737,5.898562796517315,10.050810164332916,19.41786563821798,29.399370271323225
2000-06-12,1.0154913363834064,0.0026121308501010567,0.7795271423929955,1.7356535606599,2.578690130257839,5.8923953369493445,10.043463214411581,19.40343231805428,29.387279588267553
2000-06-13,1.0155900970746774,0.002636081952004413,0.7629205366484824,1.7355855745937772,2.5807579464007513,5.8860490365904266,10.035901989326074,19.389146369680116,29.375394690414733
2000-06-14,1.0156853262282777,0.002656521892798873,0.7467679256841706,1.7354597060769632,2.5827782982873972,5.879524965508576,10.028128106587147,19.375011714099106,29.36371872903588
